Order ID,Order Date,Ship Date,Segment,Country,City,Category,Sub-Category,Sales,Quantity,Discount,Profit
IN-2023-1919,2023-06-03,2023-11-18,Consumer,India,Delhi,Office Supplies,Storage,861.18,1,0.2,130.34
IN-2023-1920,2023-06-03,2023-12-07,Corporate,India,Hyderabad,Technology,Phones,1031.96,7,0.1,54.93
IN-2023-1921,2023-03-19,2023-07-23,Consumer,India,Delhi,Furniture,Tables,552.51,4,0.1,89.29
IN-2023-1922,2023-11-24,2023-06-11,Consumer,India,Mumbai,Furniture,Bookcases,653.64,9,0.2,61.29
IN-2023-1923,2023-11-20,2023-06-01,Consumer,India,Kolkata,Technology,Machines,54.58,9,0.3,3.13
IN-2023-1924,2023-01-18,2023-11-21,Home Office,India,Pune,Technology,Copiers,205.2,3,0.0,-18.77
IN-2023-1925,2023-06-01,2023-07-19,Consumer,India,Delhi,Technology,Copiers,1652.51,5,0.3,796.41
IN-2023-1926,2023-09-17,2023-01-17,Consumer,India,Chennai,Technology,Phones,750.71,8,0.05,163.85
IN-2023-1927,2023-10-15,2023-08-06,Corporate,India,Bengaluru,Furniture,Tables,1867.23,2,0.2,-304.14
IN-2023-1928,2023-07-04,2023-08-20,Home Office,India,Bengaluru,Technology,Accessories,1765.86,7,0.1,-475.24
IN-2023-1929,2023-03-21,2023-03-27,Consumer,India,Delhi,Technology,Copiers,110.39,3,0.05,-12.45
IN-2023-1930,2023-06-05,2023-03-27,Home Office,India,Chennai,Office Supplies,Pens,736.43,9,0.3,-210.11
IN-2023-1931,2023-09-22,2023-05-12,Corporate,India,Chennai,Technology,Copiers,1578.71,3,0.3,526.9
IN-2023-1932,2023-09-18,2023-04-25,Corporate,India,Hyderabad,Technology,Accessories,1924.18,3,0.1,123.65
IN-2023-1933,2023-04-16,2023-04-13,Corporate,India,Mumbai,Office Supplies,Paper,236.72,8,0.0,5.61
IN-2023-1934,2023-03-12,2023-06-23,Home Office,India,Mumbai,Office Supplies,Storage,160.14,4,0.0,33.53
IN-2023-1935,2023-03-20,2023-10-09,Home Office,India,Pune,Office Supplies,Paper,939.84,5,0.05,92.38
IN-2023-1936,2023-02-19,2023-10-25,Corporate,India,Chennai,Technology,Accessories,70.81,8,0.1,-1.22
IN-2023-1937,2023-07-17,2023-01-26,Home Office,India,Chennai,Furniture,Chairs,242.99,2,0.05,30.81
IN-2023-1938,2023-12-27,2023-06-25,Home Office,India,Mumbai,Office Supplies,Paper,929.42,5,0.1,71.83
IN-2023-1939,2023-04-05,2023-09-22,Consumer,India,Kolkata,Technology,Phones,1401.68,1,0.1,-43.38
IN-2023-1940,2023-07-17,2023-01-20,Corporate,India,Kolkata,Technology,Machines,381.03,5,0.0,-111.31
IN-2023-1941,2023-09-22,2023-10-02,Corporate,India,Mumbai,Office Supplies,Pens,858.95,2,0.3,-30.09
IN-2023-1942,2023-09-18,2023-04-09,Home Office,India,Bengaluru,Technology,Accessories,997.81,7,0.1,-186.12
IN-2023-1943,2023-06-26,2023-11-24,Home Office,India,Kolkata,Technology,Phones,1708.23,4,0.3,93.37
IN-2023-1944,2023-10-12,2023-09-08,Corporate,India,Chennai,Furniture,Bookcases,1509.06,1,0.2,532.67
IN-2023-1945,2023-02-14,2023-10-16,Home Office,India,Bengaluru,Technology,Copiers,437.16,4,0.05,88.01
IN-2023-1946,2023-09-19,2023-06-25,Corporate,India,Hyderabad,Office Supplies,Pens,991.32,4,0.1,289.71
IN-2023-1947,2023-11-26,2023-09-04,Consumer,India,Chennai,Office Supplies,Pens,279.98,9,0.2,-20.54
IN-2023-1948,2023-06-05,2023-11-04,Consumer,India,Delhi,Technology,Accessories,1236.71,5,0.3,411.18
IN-2023-1949,2023-01-05,2023-10-06,Consumer,India,Pune,Furniture,Chairs,838.09,3,0.05,-0.71
IN-2023-1950,2023-08-27,2023-08-19,Home Office,India,Kolkata,Technology,Machines,763.54,3,0.05,274.14
IN-2023-1951,2023-01-09,2023-01-15,Corporate,India,Delhi,Technology,Accessories,296.08,5,0.1,-58.82
IN-2023-1952,2023-04-18,2023-10-08,Corporate,India,Kolkata,Office Supplies,Pens,1621.12,3,0.3,-233.71
IN-2023-1953,2023-05-24,2023-09-15,Home Office,India,Delhi,Technology,Machines,1823.97,1,0.0,518.76
IN-2023-1954,2023-01-24,2023-07-17,Consumer,India,Mumbai,Technology,Copiers,184.53,5,0.05,-12.72
IN-2023-1955,2023-02-26,2023-01-22,Corporate,India,Delhi,Furniture,Chairs,761.4,6,0.0,195.04
IN-2023-1956,2023-10-05,2023-10-14,Home Office,India,Pune,Furniture,Chairs,55.54,1,0.05,-11.73
IN-2023-1957,2023-07-24,2023-05-12,Consumer,India,Kolkata,Furniture,Furnishings,961.8,7,0.05,335.34
IN-2023-1958,2023-06-02,2023-07-13,Corporate,India,Mumbai,Furniture,Furnishings,661.07,5,0.05,292.84
IN-2023-1959,2023-08-21,2023-07-25,Consumer,India,Bengaluru,Technology,Machines,1125.07,6,0.1,135.14
IN-2023-1960,2023-03-17,2023-02-18,Corporate,India,Chennai,Furniture,Chairs,1420.34,5,0.2,-370.25
IN-2023-1961,2023-03-03,2023-04-23,Corporate,India,Pune,Office Supplies,Binders,1384.44,3,0.3,324.3
IN-2023-1962,2023-09-08,2023-05-24,Corporate,India,Delhi,Office Supplies,Paper,532.05,8,0.0,257.95
IN-2023-1963,2023-04-05,2023-09-07,Home Office,India,Bengaluru,Office Supplies,Pens,1807.94,3,0.05,408.04
IN-2023-1964,2023-03-24,2023-01-09,Corporate,India,Mumbai,Office Supplies,Paper,185.81,9,0.2,54.58
IN-2023-1965,2023-02-19,2023-11-12,Corporate,India,Chennai,Furniture,Chairs,490.24,7,0.1,-17.89
IN-2023-1966,2023-04-24,2023-05-05,Corporate,India,Chennai,Furniture,Tables,1800.18,5,0.05,89.22
IN-2023-1967,2023-07-10,2023-09-22,Corporate,India,Mumbai,Furniture,Furnishings,1914.46,6,0.05,-256.12
IN-2023-1968,2023-03-03,2023-07-10,Consumer,India,Delhi,Technology,Phones,1540.3,3,0.1,472.32
IN-2023-1969,2023-03-23,2023-09-27,Corporate,India,Chennai,Technology,Accessories,1727.49,3,0.05,766.81
IN-2023-1970,2023-05-19,2023-05-16,Home Office,India,Mumbai,Office Supplies,Storage,255.52,9,0.0,13.54
IN-2023-1971,2023-10-18,2023-04-08,Home Office,India,Kolkata,Furniture,Furnishings,1501.52,6,0.3,514.21
IN-2023-1972,2023-06-12,2023-08-07,Corporate,India,Chennai,Technology,Phones,1580.89,7,0.05,750.07
IN-2023-1973,2023-01-12,2023-06-19,Consumer,India,Pune,Office Supplies,Storage,1926.49,4,0.0,176.78
IN-2023-1974,2023-09-16,2023-04-16,Consumer,India,Chennai,Technology,Phones,150.79,9,0.0,52.8
IN-2023-1975,2023-07-22,2023-03-01,Consumer,India,Delhi,Office Supplies,Binders,1539.04,6,0.0,510.79
IN-2023-1976,2023-02-10,2023-11-27,Home Office,India,Pune,Furniture,Furnishings,1235.03,2,0.1,92.7
IN-2023-1977,2023-01-22,2023-12-13,Home Office,India,Bengaluru,Technology,Machines,681.76,8,0.1,-168.16
IN-2023-1978,2023-03-09,2023-11-04,Home Office,India,Pune,Furniture,Furnishings,1231.73,6,0.1,365.83
IN-2023-1979,2023-07-13,2023-10-14,Home Office,India,Chennai,Office Supplies,Storage,1723.83,5,0.3,-79.98
IN-2023-1980,2023-01-04,2023-03-12,Corporate,India,Kolkata,Technology,Phones,876.66,2,0.2,3.48
IN-2023-1981,2023-11-16,2023-09-03,Home Office,India,Mumbai,Technology,Machines,310.36,4,0.2,-14.11
IN-2023-1982,2023-08-19,2023-11-05,Corporate,India,Delhi,Furniture,Furnishings,494.72,6,0.1,161.6
IN-2023-1983,2023-08-14,2023-03-04,Consumer,India,Chennai,Furniture,Furnishings,438.21,5,0.0,170.88
IN-2023-1984,2023-09-10,2023-12-14,Home Office,India,Kolkata,Technology,Machines,576.61,5,0.3,128.71
IN-2023-1985,2023-07-13,2023-09-24,Corporate,India,Pune,Furniture,Tables,521.82,2,0.0,133.51
IN-2023-1986,2023-08-17,2023-06-23,Corporate,India,Mumbai,Technology,Phones,1694.58,8,0.3,796.03
IN-2023-1987,2023-12-20,2023-08-27,Consumer,India,Pune,Office Supplies,Pens,247.12,3,0.0,-69.68
IN-2023-1988,2023-12-09,2023-08-15,Corporate,India,Pune,Furniture,Tables,1317.68,5,0.3,-392.12
IN-2023-1989,2023-04-08,2023-01-08,Consumer,India,Kolkata,Furniture,Bookcases,1539.87,9,0.05,-238.72
IN-2023-1990,2023-01-07,2023-01-09,Corporate,India,Mumbai,Furniture,Chairs,610.72,2,0.2,25.18
IN-2023-1991,2023-06-17,2023-05-22,Home Office,India,Kolkata,Technology,Copiers,1237.01,6,0.3,312.57
IN-2023-1992,2023-12-16,2023-09-21,Consumer,India,Mumbai,Furniture,Chairs,1320.78,8,0.05,-345.1
IN-2023-1993,2023-07-26,2023-10-16,Home Office,India,Chennai,Office Supplies,Pens,367.41,7,0.3,84.17
IN-2023-1994,2023-11-09,2023-05-25,Consumer,India,Kolkata,Furniture,Bookcases,1262.73,9,0.3,15.17
IN-2023-1995,2023-08-20,2023-05-06,Consumer,India,Pune,Office Supplies,Pens,1780.75,4,0.05,716.74
IN-2023-1996,2023-11-17,2023-05-15,Home Office,India,Kolkata,Office Supplies,Storage,703.89,4,0.2,-146.12
IN-2023-1997,2023-04-09,2023-05-25,Home Office,India,Bengaluru,Office Supplies,Paper,1207.73,7,0.3,279.37
IN-2023-1998,2023-09-16,2023-09-22,Home Office,India,Chennai,Technology,Machines,1842.12,5,0.3,107.82
IN-2023-1999,2023-05-18,2023-12-05,Home Office,India,Bengaluru,Office Supplies,Storage,597.38,2,0.3,-51.13
